entG,Class
11.07648562,5
11.17132332,5
10.97072353,5
10.95199334,5
11.0263785,5
11.06759891,5
11.09996537,5
11.01776128,5
11.03811858,5
11.06586557,5
11.06218904,5
10.91068551,5
11.06254033,5
11.02499751,5
10.98409508,5
11.07342062,5
10.95927619,5
10.87452863,5
11.35784134,5
11.38364423,6
11.21701246,6
11.07321534,6
11.05040275,6
11.23322709,6
11.21300525,6
10.99752339,6
11.06103264,6
11.42503715,6
11.27613287,6
11.22875104,6
11.44195693,6
11.31007915,6
11.3609752,6
11.28636758,6
11.37105346,6
11.40190783,6
11.24070535,6
11.134116,6
11.16517295,6
11.2856529,6
11.15200379,6
11.39520372,6
11.21002215,6
11.03770276,6
11.15929034,6
11.12826053,6
11.09310187,6
11.20162082,6
11.10633908,6
11.09355755,6
11.12359851,6
10.98096735,6
11.34176266,6
11.11038184,6
11.0714443,6
10.96746589,6
10.89570261,6
10.53827228,6
10.76846543,6
10.93352548,6
10.81641014,6
10.97169084,6
11.07508515,6
11.42527614,6
11.14068119,6
11.13841996,6
11.07447913,6
11.12170331,6
11.08969345,6
11.09776847,6
11.08997594,6
11.03258149,6
11.08357074,6
10.99434864,6
11.42307305,6
11.05032237,6
10.91473744,6
11.01202659,6
10.98982162,6
11.26162429,6
11.37196084,6
11.21650822,6
11.08034571,6
11.32828727,6
11.33682144,6
11.31725814,6
11.27295423,6
11.14780507,6
11.20216448,6
11.21611372,6
11.14539428,6
11.25779521,6
11.22613453,6
11.21105318,6
11.13800872,6
11.04514466,6
11.27448638,6
11.25045595,6
11.16903764,6
11.13192524,6
11.17705158,6
11.08869388,6
11.15778188,6
11.10736586,6
10.85573742,6
11.25486211,6
11.03121752,6
10.93929749,6
11.24704867,6
11.19570501,6
11.09961712,6
11.16873164,6
11.17283041,6
11.1544459,6
11.1606968,6
10.82472887,6
11.17454811,6
11.1230608,6
11.12277943,6
11.09787126,6
11.14368056,6
11.27621209,6
11.04768228,6
11.01967396,6
10.73557371,6
10.77362041,6
11.21036813,6
11.11387664,6
11.23249904,6
11.02057913,6
11.00280958,6
11.02255877,6
11.08314829,6
11.02008037,6
11.00682569,6
10.97159333,6
10.96767204,6
11.31773669,6
10.99718726,6
11.20006363,6
11.21147413,6
11.20915314,6
11.29780598,6
11.33933833,6
11.24486273,6
11.26661136,6
10.9967821,6
10.90415784,6
10.9715503,6
10.98899228,6
10.94631387,6
10.97154866,6
11.18347731,6
11.13608443,6
11.32546004,6
11.10890392,6
11.22584615,6
11.10732917,6
11.12556065,6
11.22768283,6
11.13986913,6
11.26441221,6
11.15825058,6
11.25287143,6
11.28241445,6
11.36597806,6
11.21916794,6
11.14789217,6
11.24692308,6
11.16666671,6
11.22047973,6
11.11827136,6
11.28829318,6
11.17287599,6
11.14504692,6
11.1060141,6
11.30660009,6
11.14878904,6
11.08581101,6
11.09121046,6
11.08325767,6
11.16890002,6
11.18073629,6
11.14967573,6
11.18855771,6
11.00358193,6
10.84641505,6
11.31694008,6
10.86571276,6
10.91311804,6
11.30987664,6
11.32012121,6
11.18813659,6
11.16029115,6
11.10747527,6
11.20414704,6
11.36736617,6
11.21758805,6
11.20044078,6
11.05021965,6
10.96110125,6
10.92597627,6
10.89004701,6
10.94798611,6
10.71212298,6
11.19083447,6
10.73553221,6
11.24996599,6
11.20880577,6
11.26182332,6
11.22902408,6
11.21042384,6
11.23865416,6
11.1487929,6
11.24306874,6
11.13900379,6
11.24730198,6
11.1231821,6
11.09636054,6
11.08390713,6
11.23804092,6
11.20704148,6
11.24378822,6
11.21677929,6
11.15402088,6
11.17269454,6
11.15182298,6
11.23116845,6
11.24691598,6
11.21390689,6
11.51509785,6
11.3118003,6
11.12844211,6
11.06525659,6
10.88429374,6
10.77879781,6
10.9840493,6
11.14438891,6
11.36053975,6
11.02582717,6
11.05263456,6
10.98123318,6
10.7266379,6
10.92156786,6
10.9796413,6
11.10038235,6
11.03930746,6
11.04886244,6
11.12593653,6
11.27722452,6
11.34321538,6
11.32039222,6
11.29800765,6
11.4281459,6
11.27746766,6
11.18792885,6
11.1593197,6
11.06182572,6
11.16641508,6
11.24373041,6
10.99416385,6
10.9118613,6
10.76631058,6
10.70097603,6
11.22141463,6
10.9201272,6
10.86507639,6
11.22786616,6
11.18251508,6
11.28153381,6
11.2170255,6
11.29752682,6
11.18885138,6
11.24461719,6
11.19243354,6
11.27151242,6
11.1571428,6
11.06370078,6
11.08813712,6
11.1718867,6
11.00647095,6
11.06197683,6
11.07460664,6
11.19277313,6
11.14078029,6
11.10202855,6
11.2988547,6
11.30933872,6
11.3671089,6
11.3026544,6
11.25745995,6
11.32522764,6
11.14151087,6
11.23691331,6
11.25135115,6
11.2341611,6
11.21681308,6
11.25089413,6
11.25651275,6
11.34569198,6
11.4530077,6
10.96525263,6
10.9843172,6
11.03356858,6
11.23291201,6
11.14619944,6
10.92498193,6
11.06713985,6
11.21831191,6
10.97619887,6
11.00589275,6
11.03917975,6
10.92948163,6
10.9598432,6
10.85062148,6
10.85549973,6
10.90496348,6
11.22606471,6
11.25237007,6
11.30912893,6
11.36383075,6
11.07543914,6
11.26819157,6
11.25167185,6
11.26374414,6
11.23880298,6
11.10855597,6
11.09176866,6
11.23751796,6
11.13861767,6
11.17309209,6
11.27673272,6
11.10340115,6
11.11008317,6
11.22290277,6
11.16344451,6
11.43029183,6
11.15251519,6
11.09186138,6
11.16757508,6
11.21372455,6
11.25975956,6
11.22008946,6
11.34286098,6
11.19081965,6
11.24930369,6
11.17522441,6
11.16342979,6
11.14395815,6
11.14825079,6
11.05241287,6
11.11011237,6
11.1631944,6
11.29814047,6
11.00754844,6
10.95507658,6
11.12135194,6
11.05492805,6
11.07278663,6
11.11620049,6
11.04565118,6
11.20754885,6
11.02377416,6
11.25839418,6
11.28695543,6
11.12201255,6
11.14147223,6
11.06573737,6
10.91987343,6
11.03351312,6
11.04757871,6
11.07431982,6
11.30830943,6
11.05850984,6
10.97349028,6
11.19137072,6
10.90999988,6
10.88814806,6
10.92281974,6
10.92086604,6
10.89172524,6
10.88467499,6
11.1278634,6
11.1044047,6
11.01942044,6
10.98175261,6
11.12158702,6
10.89230431,6
11.02802853,6
11.02006082,6
11.12475819,6
10.99885884,6
11.03660073,6
10.81694974,6
10.81050333,6
10.8268494,6
10.77931336,6
11.11902419,6
10.76677567,6
10.59654422,6
11.16168133,6
